"Plot Title: 10761874"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10761874, SEN S/N: 10761874, LBL: Temperature Tank6)","Coupler Attached (LGR S/N: 10761874)","Host Connected (LGR S/N: 10761874)","Stopped (LGR S/N: 10761874)","End Of File (LGR S/N: 10761874)"
512,07/15/15 11:35:00 AM,22.142,,,,
513,07/15/15 11:40:00 AM,22.142,,,,
514,07/15/15 11:45:00 AM,22.046,,,,
515,07/15/15 11:50:00 AM,22.046,,,,
516,07/15/15 11:55:00 AM,22.046,,,,
517,07/15/15 12:00:00 PM,22.046,,,,
518,07/15/15 12:05:00 PM,22.046,,,,
519,07/15/15 12:10:00 PM,22.046,,,,
520,07/15/15 12:15:00 PM,22.046,,,,
521,07/15/15 12:20:00 PM,22.046,,,,
522,07/15/15 12:25:00 PM,22.046,,,,
523,07/15/15 12:30:00 PM,22.046,,,,
524,07/15/15 12:35:00 PM,22.046,,,,
525,07/15/15 12:40:00 PM,22.046,,,,
526,07/15/15 12:45:00 PM,22.046,,,,
527,07/15/15 12:50:00 PM,22.046,,,,
528,07/15/15 12:55:00 PM,22.046,,,,
529,07/15/15 01:00:00 PM,22.046,,,,
530,07/15/15 01:05:00 PM,22.046,,,,
531,07/15/15 01:10:00 PM,22.046,,,,
532,07/15/15 01:15:00 PM,22.046,,,,
533,07/15/15 01:20:00 PM,22.046,,,,
534,07/15/15 01:25:00 PM,22.046,,,,
535,07/15/15 01:30:00 PM,22.046,,,,
