"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"75cd1fdc-65fe-4981-ae9e-6a19845ae8fc","306912","Birk - B7 (TANK 5)","11/25/2018 8:56 PM","13.4","13.4° C","100","13.4","0","900142","False","94","3.66"
"829643e3-2dbb-45fa-b703-b4a8db65d2bc","306912","Birk - B7 (TANK 5)","11/25/2018 8:46 PM","13.5","13.5° C","100","13.5","0","900142","False","94","3.66"
"8b4b7201-33e1-4453-9808-31f61610d50e","306912","Birk - B7 (TANK 5)","11/25/2018 8:36 PM","13.7","13.7° C","100","13.7","0","900142","False","97","3.67"
"1b08f3d1-eb06-47c1-af4f-7bbc837bb0db","306912","Birk - B7 (TANK 5)","11/25/2018 8:26 PM","13.6","13.6° C","100","13.6","0","900142","False","94","3.66"
"8610c701-07ff-4a56-9efd-f4a1e6842695","306912","Birk - B7 (TANK 5)","11/25/2018 8:16 PM","13.6","13.6° C","100","13.6","0","900142","False","94","3.68"
"2ed97c19-54a5-4efa-aa04-1265385c413a","306912","Birk - B7 (TANK 5)","11/25/2018 8:06 PM","13.5","13.5° C","100","13.5","0","900142","False","94","3.64"
"4034b26b-cff7-44ba-8382-815683030025","306912","Birk - B7 (TANK 5)","11/25/2018 7:56 PM","13.5","13.5° C","100","13.5","0","900142","False","94","3.66"
"1fd4da4f-e999-43d1-919f-dc121f681039","306912","Birk - B7 (TANK 5)","11/25/2018 7:46 PM","13.4","13.4° C","100","13.4","0","900142","False","94","3.66"
"cf6c9cd1-323e-4163-ab0c-ba6c11171bc9","306912","Birk - B7 (TANK 5)","11/25/2018 7:36 PM","13.4","13.4° C","100","13.4","0","900142","False","97","3.66"
"554d0320-2a4d-4660-ada5-9c37b7d114da","306912","Birk - B7 (TANK 5)","11/25/2018 7:26 PM","13.5","13.5° C","100","13.5","0","900142","False","94","3.66"
"6da40ab6-ddfa-4b6b-bf4d-7dce0756976c","306912","Birk - B7 (TANK 5)","11/25/2018 7:16 PM","13.7","13.7° C","100","13.7","0","900142","False","94","3.65"
