"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"f3e15f5e-86fb-4683-8416-5fa0ed98bdef","316573","Birk - A9 (TANK 2)","10/09/2019 7:32 PM","14.5","14.5° C","100","14.5","0","900142","False","100","3.67"
"d80321d7-6074-4916-9966-7cc92f2f53bc","316573","Birk - A9 (TANK 2)","10/09/2019 7:02 PM","14.6","14.6° C","100","14.6","0","900142","False","100","3.68"
"04d97ad9-b30b-4071-a75e-c6124554c015","316573","Birk - A9 (TANK 2)","10/09/2019 6:32 PM","14.6","14.6° C","100","14.6","0","900142","False","96","3.68"
"e7ec736a-873a-410e-aca1-2641280c54ba","316573","Birk - A9 (TANK 2)","10/09/2019 6:02 PM","14.6","14.6° C","100","14.6","0","900142","False","85","3.67"
"4f2f6765-0ea6-4c84-a24f-7e153248bbbc","316573","Birk - A9 (TANK 2)","10/09/2019 5:32 PM","14.6","14.6° C","100","14.6","0","900142","False","81","3.69"
"0d69e1fd-d5f2-491f-8580-3a6de068a749","316573","Birk - A9 (TANK 2)","10/09/2019 5:03 PM","14.6","14.6° C","100","14.6","0","900142","False","81","3.69"
"a86bda0f-0444-45af-9617-8daa853eb10d","316573","Birk - A9 (TANK 2)","10/09/2019 4:33 PM","14.7","14.7° C","100","14.7","0","900142","False","82","3.67"
"511d3f62-8a2e-4dcb-9771-08802424a159","316573","Birk - A9 (TANK 2)","10/09/2019 4:03 PM","14.6","14.6° C","100","14.6","0","900142","False","98","3.67"
"1920df4d-f926-4bb3-8f86-8e5ea741fa23","316573","Birk - A9 (TANK 2)","10/09/2019 3:33 PM","14.7","14.7° C","100","14.7","0","900142","False","86","3.7"
"caa668ec-7427-4535-99e1-b896ca43b732","316573","Birk - A9 (TANK 2)","10/09/2019 3:04 PM","14.6","14.6° C","100","14.6","0","900142","False","94","3.68"
