DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery
5554db39-3b2d-4e20-96b5-ca6a7c7333f7,316575,OB2017Tank4,8/31/2017 9:54,12.4,12.4° C,100
1ac39a0a-bbae-4b6b-8e41-bc8726a95bb8,316575,OB2017Tank4,8/31/2017 9:44,12.4,12.4° C,100
d00aebaf-f6ed-4544-87dc-e6b4d9b344d6,316575,OB2017Tank4,8/31/2017 9:34,12.3,12.3° C,100
4250906e-1eff-4a58-891f-c226c45d252b,316575,OB2017Tank4,8/31/2017 9:24,12.3,12.3° C,100
72c586b9-c1aa-4c90-90f5-4d336d901053,316575,OB2017Tank4,8/31/2017 9:14,12.3,12.3° C,100
44ed00bb-eafe-4e5a-8767-c86353b8c8d8,316575,OB2017Tank4,8/31/2017 9:04,12.3,12.3° C,100
b460c1e8-7930-4994-8868-064ba441ab88,316575,OB2017Tank4,8/31/2017 8:54,12.4,12.4° C,100
4f600725-971d-434f-a69a-7b28b4f2fc5c,316575,OB2017Tank4,8/31/2017 8:44,12.3,12.3° C,100
b5c55a0c-e0d6-46b2-ae7f-a92e7296542c,316575,OB2017Tank4,8/31/2017 8:34,12.3,12.3° C,100
80faf81a-2522-46f6-9dc8-b7cca9a301f2,316575,OB2017Tank4,8/31/2017 8:24,12.3,12.3° C,100
621bedb4-a908-4dcb-a371-037528e37a60,316575,OB2017Tank4,8/31/2017 8:14,12.3,12.3° C,100
554e06ad-628c-49ad-baa4-a9edfb8e5566,316575,OB2017Tank4,8/31/2017 8:04,12.3,12.3° C,100
70eb8246-6413-4d16-9e8d-2126889bde72,316575,OB2017Tank4,8/31/2017 7:54,12.3,12.3° C,100
b54afe68-1b8e-45c8-ba74-f9497660b1ad,316575,OB2017Tank4,8/31/2017 7:44,12.3,12.3° C,100
aab1b22b-2f00-4643-9e25-5118d286939a,316575,OB2017Tank4,8/31/2017 7:34,12.3,12.3° C,100
e72e7f6a-98e3-4d4f-86e7-7060515c3d9e,316575,OB2017Tank4,8/31/2017 7:24,12.3,12.3° C,100
30353325-e126-4401-862e-1c5c9697d895,316575,OB2017Tank4,8/31/2017 7:14,12.3,12.3° C,100
86f197a2-c9e2-45e7-8d40-ef6eb5189dcb,316575,OB2017Tank4,8/31/2017 7:05,12.3,12.3° C,100
d90ef405-efde-47c7-808f-fa7deafec712,316575,OB2017Tank4,8/31/2017 6:55,12.3,12.3° C,100
2ed58c0b-4551-489d-b273-e0b21277147a,316575,OB2017Tank4,8/31/2017 6:45,12.3,12.3° C,100
3fc34ba8-6def-4872-ba3d-347952db8e5a,316575,OB2017Tank4,8/31/2017 6:35,12.3,12.3° C,100
b59f9bf7-fed1-47e3-b703-c0a3572217c9,316575,OB2017Tank4,8/31/2017 6:25,12.3,12.3° C,100
38011f14-a2ff-41ac-ae00-363bbceeeca2,316575,OB2017Tank4,8/31/2017 6:15,12.3,12.3° C,100
8f2b5460-5b78-4bc1-b6ba-a89285c69877,316575,OB2017Tank4,8/31/2017 6:05,12.3,12.3° C,100
85060b81-7696-48fb-81cd-759b55929143,316575,OB2017Tank4,8/31/2017 5:55,12.3,12.3° C,100
fad27608-c775-43ad-aecb-a0da81864da8,316575,OB2017Tank4,8/31/2017 5:45,12.4,12.4° C,100
49ee2dc3-928e-410e-8d0c-464ea7691301,316575,OB2017Tank4,8/31/2017 5:35,12.4,12.4° C,100
850726eb-c3d1-4605-8e14-c228c7d26c3f,316575,OB2017Tank4,8/31/2017 5:25,12.3,12.3° C,100
d425b3f1-22ba-49af-a037-46b4dc100f1d,316575,OB2017Tank4,8/31/2017 5:15,12.3,12.3° C,100
8d5bd937-fc1b-4492-b5fb-9165f56c82fb,316575,OB2017Tank4,8/31/2017 5:05,12.4,12.4° C,100
d580fe7d-c9d7-47e3-8ac2-f1bc643b95e3,316575,OB2017Tank4,8/31/2017 4:55,12.4,12.4° C,100
1e80ef38-7c75-4a8c-b201-2f9fcdcf2793,316575,OB2017Tank4,8/31/2017 4:45,12.3,12.3° C,100
ceaeb131-450b-4fd5-b4aa-1ab40d7d60a7,316575,OB2017Tank4,8/31/2017 4:35,12.4,12.4° C,100
3377bb3e-865b-4f2e-b196-e94b5e51f3ad,316575,OB2017Tank4,8/31/2017 4:25,12.3,12.3° C,100
63179592-498b-4d50-8d7e-7a43a2794187,316575,OB2017Tank4,8/31/2017 4:15,12.4,12.4° C,100
7858b209-fa44-48ce-9d10-35a8559e2f2e,316575,OB2017Tank4,8/31/2017 4:05,12.4,12.4° C,100
b7a55bc1-819b-4063-a97b-451477a641bf,316575,OB2017Tank4,8/31/2017 3:55,12.3,12.3° C,100
fc7d3773-4a55-4c00-a922-c2e83b937483,316575,OB2017Tank4,8/31/2017 3:45,12.4,12.4° C,100
8c25d505-dbab-496c-bc67-0bf5ac5f34ef,316575,OB2017Tank4,8/31/2017 3:35,12.3,12.3° C,100
ecc7bab3-b81d-4bac-9e6d-9c31dd814d32,316575,OB2017Tank4,8/31/2017 3:25,12.4,12.4° C,100
6b208a2e-7197-45fe-ae56-3aef98a9ac0b,316575,OB2017Tank4,8/31/2017 3:15,12.4,12.4° C,100
