DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery,,,,
5183a744-a7ad-4873-a0cd-0f02f763f0da,316572,OB2017Tank1,8/10/2017 9:45,22.7,22.7° C,100,,,8/11/2017 23:04,22.9
ef384568-eb2b-45b5-9606-9270f2670e92,316572,OB2017Tank1,8/10/2017 9:35,22.8,22.8° C,100,,,8/11/2017 23:14,23
0e01295e-ba3f-4c5b-a5b5-385123c6b187,316572,OB2017Tank1,8/10/2017 9:25,22.8,22.8° C,100,,,8/11/2017 23:24,22.9
5d7dce3e-1a82-433a-9433-2b5d285e2d34,316572,OB2017Tank1,8/10/2017 9:15,22.8,22.8° C,100,,,8/11/2017 23:34,22.9
19e821de-2261-4e19-ae37-d0dc25b14b2d,316572,OB2017Tank1,8/10/2017 9:05,22.7,22.7° C,100,,,8/11/2017 23:44,22.9
f5680080-314d-4812-8382-aeabe6500639,316572,OB2017Tank1,8/10/2017 8:55,22.8,22.8° C,100,,,8/11/2017 23:54,22.9
3fa57924-adf9-42fc-9e1e-aa4399a713d3,316572,OB2017Tank1,8/10/2017 8:45,22.8,22.8° C,100,,,8/12/2017 0:04,22.9
9211ef7a-4dab-420e-95dc-ad19d0b759c5,316572,OB2017Tank1,8/10/2017 8:35,22.7,22.7° C,100,,,8/12/2017 0:14,22.9
de021ce8-1c99-45c3-9462-7fc85d205490,316572,OB2017Tank1,8/10/2017 8:25,22.8,22.8° C,100,,,8/12/2017 0:24,22.9
78265806-e25c-4abd-a708-4d98480ef4ae,316572,OB2017Tank1,8/10/2017 8:15,22.8,22.8° C,100,,,8/12/2017 0:34,22.8
08fa0efd-b3a5-4d72-a5dd-9cccbd0f226a,316572,OB2017Tank1,8/10/2017 8:05,22.8,22.8° C,100,,,8/12/2017 0:44,22.9
b4fb1c00-cdab-4792-b2fd-91ec03d8589a,316572,OB2017Tank1,8/10/2017 7:55,22.8,22.8° C,100,,,8/12/2017 0:53,22.9
fec54a87-1aea-4591-a51d-ecb26c6385c8,316572,OB2017Tank1,8/10/2017 7:46,22.8,22.8° C,100,,,8/12/2017 1:03,22.9
8964c1bb-a753-4ff1-9665-8f15330528c7,316572,OB2017Tank1,8/10/2017 7:36,22.8,22.8° C,100,,,8/12/2017 1:13,22.8
119c34a3-f015-4413-a662-470e881324c7,316572,OB2017Tank1,8/10/2017 7:26,22.8,22.8° C,100,,,8/12/2017 1:23,22.8
8921c951-2ff7-46c7-ae51-cff8b3cdfaf2,316572,OB2017Tank1,8/10/2017 7:16,22.8,22.8° C,100,,,8/12/2017 1:33,22.8
8821ddb3-f39d-4788-9bb9-cb8b5e5efaed,316572,OB2017Tank1,8/10/2017 7:06,22.9,22.9° C,100,,,8/12/2017 1:43,22.8
6ac8b660-5410-4d47-9e78-e20d7d450d18,316572,OB2017Tank1,8/10/2017 6:56,22.8,22.8° C,100,,,8/12/2017 1:53,22.8
1f33f6f0-1e83-43ba-abaf-e775dbaef361,316572,OB2017Tank1,8/10/2017 6:46,22.8,22.8° C,100,,,8/12/2017 2:03,22.7
4e992be1-b9d7-4b1a-b901-dacf24c08fe6,316572,OB2017Tank1,8/10/2017 6:36,22.8,22.8° C,100,,,8/12/2017 2:13,22.7
3a6e67ad-c870-42b3-904e-a190d3db44c4,316572,OB2017Tank1,8/10/2017 6:26,22.8,22.8° C,100,,,8/12/2017 2:23,22.8
d5931db6-dc09-42a4-b101-d5a88323b85d,316572,OB2017Tank1,8/10/2017 6:16,22.8,22.8° C,100,,,8/12/2017 2:33,22.8
3c029c44-1926-445c-9901-e3edd96b0535,316572,OB2017Tank1,8/10/2017 6:06,22.8,22.8° C,100,,,8/12/2017 2:43,22.7
4682bc19-0f56-471c-bd8b-d3b1f6e2e05c,316572,OB2017Tank1,8/10/2017 5:56,22.8,22.8° C,100,,,8/12/2017 2:53,22.7
d8c21b83-e4c9-412e-86cf-7a70cce89e95,316572,OB2017Tank1,8/10/2017 5:47,22.8,22.8° C,100,,,8/12/2017 3:02,22.7
55cefbbf-0299-43c1-b800-086f21254b46,316572,OB2017Tank1,8/10/2017 5:37,22.9,22.9° C,100,,,8/12/2017 3:12,22.7
476d17a9-512a-447f-bcb7-60a044bcf3ab,316572,OB2017Tank1,8/10/2017 5:27,22.9,22.9° C,100,,,8/12/2017 3:22,22.7
a788bafb-9f98-4a5a-a5d2-1c10ab61ab13,316572,OB2017Tank1,8/10/2017 5:17,22.9,22.9° C,100,,,8/12/2017 3:32,22.7
226ef4e0-2356-47ac-b31b-13c27cdb8894,316572,OB2017Tank1,8/10/2017 5:07,22.8,22.8° C,100,,,8/12/2017 3:42,22.6
2f063808-38ec-475f-bad0-ef861a79a334,316572,OB2017Tank1,8/10/2017 4:57,22.8,22.8° C,100,,,8/12/2017 3:52,22.7
3faf49ec-2109-4643-a672-d1d1c6679755,316572,OB2017Tank1,8/10/2017 4:47,22.9,22.9° C,100,,,8/12/2017 4:02,22.7
68469ef2-98ab-42f9-8eac-fa7e0f13bf22,316572,OB2017Tank1,8/10/2017 4:37,22.9,22.9° C,100,,,8/12/2017 4:12,22.7
b497df51-84ca-4c06-862f-14a0647bbf13,316572,OB2017Tank1,8/10/2017 4:27,22.9,22.9° C,100,,,8/12/2017 4:22,22.6
76fd9070-ed12-4e06-809e-1faa96bb9231,316572,OB2017Tank1,8/10/2017 4:17,22.8,22.8° C,100,,,8/12/2017 4:32,22.6
80e59c5a-fd6f-4f8c-a956-78f75a64f8aa,316572,OB2017Tank1,8/10/2017 4:07,22.9,22.9° C,100,,,8/12/2017 4:42,22.6
a55157e4-7e4c-476e-8465-3f296fbd728a,316572,OB2017Tank1,8/10/2017 3:57,22.9,22.9° C,100,,,8/12/2017 4:52,22.6
29c7a57d-7a02-49f8-b113-a2763b128f98,316572,OB2017Tank1,8/10/2017 3:48,22.9,22.9° C,100,,,8/12/2017 5:02,22.6
3c9f31ed-3d8f-43f5-acd3-f0a884952397,316572,OB2017Tank1,8/10/2017 3:38,22.9,22.9° C,100,,,8/12/2017 5:11,22.6
de19c9eb-f7a0-4937-8536-3135dcfe12c8,316572,OB2017Tank1,8/10/2017 3:28,22.8,22.8° C,100,,,8/12/2017 5:21,22.6
abbf2190-e207-4619-8c5e-35fb482a07e1,316572,OB2017Tank1,8/10/2017 3:18,22.9,22.9° C,100,,,8/12/2017 5:31,22.6
b0a79242-1d08-44ea-b24b-1c03221a2bce,316572,OB2017Tank1,8/10/2017 3:08,22.9,22.9° C,100,,,8/12/2017 5:41,22.6
598081b3-4c31-4bc9-9d27-bcfe7ff8d402,316572,OB2017Tank1,8/10/2017 2:58,22.9,22.9° C,100,,,8/12/2017 5:51,22.6
8a454ca1-2be5-4f4c-ac4b-163a9156934d,316572,OB2017Tank1,8/10/2017 2:48,22.9,22.9° C,100,,,8/12/2017 6:01,22.6
1d8b61c9-c4e0-4375-8b98-f7d15851cf0b,316572,OB2017Tank1,8/10/2017 2:38,22.9,22.9° C,100,,,8/12/2017 6:11,22.6
c8edf802-40c0-4e86-9047-08c8fae954b0,316572,OB2017Tank1,8/10/2017 2:28,22.9,22.9° C,100,,,8/12/2017 6:21,22.6
dafdbfaf-a8ad-4adc-907b-db485b13d3d0,316572,OB2017Tank1,8/10/2017 2:18,22.9,22.9° C,100,,,8/12/2017 6:31,22.6
334868d8-1857-4a26-a17c-06a6f97a51ae,316572,OB2017Tank1,8/10/2017 2:08,22.9,22.9° C,100,,,8/12/2017 6:41,22.6
c2d82d8f-df49-4254-8658-8809f569235b,316572,OB2017Tank1,8/10/2017 1:58,22.9,22.9° C,100,,,8/12/2017 6:51,22.6
22a0d011-b35c-4b64-837d-62c3864e10c2,316572,OB2017Tank1,8/10/2017 1:48,22.9,22.9° C,100,,,8/12/2017 7:01,22.6
98383c52-7618-42b8-ad2a-258306b977ad,316572,OB2017Tank1,8/10/2017 1:39,22.9,22.9° C,100,,,8/12/2017 7:10,22.6
14223f48-c7c3-460f-b45b-bec17399989b,316572,OB2017Tank1,8/10/2017 1:29,22.9,22.9° C,100,,,8/12/2017 7:20,22.7
ff5abccc-8c09-40a3-907a-554a52ab6629,316572,OB2017Tank1,8/10/2017 1:19,22.9,22.9° C,100,,,8/12/2017 7:30,22.6
b6848c3c-b480-4776-84b7-319d5b7e9260,316572,OB2017Tank1,8/10/2017 1:09,22.9,22.9° C,100,,,8/12/2017 7:40,22.6
7a62ddab-ec8f-4dd6-9e9f-6e6d8d9cc0fd,316572,OB2017Tank1,8/10/2017 0:59,22.8,22.8° C,100,,,8/12/2017 7:50,22.7
6710d309-276f-437b-9205-e9d767477dd2,316572,OB2017Tank1,8/10/2017 0:49,22.9,22.9° C,100,,,8/12/2017 8:00,22.7
5be88c58-5931-4c01-948f-db1c8770ab61,316572,OB2017Tank1,8/10/2017 0:39,22.9,22.9° C,100,,,8/12/2017 8:10,22.7
29c2861c-e006-49d5-8213-4cf3e3d5bf53,316572,OB2017Tank1,8/10/2017 0:29,22.9,22.9° C,100,,,8/12/2017 8:20,22.6
42624fbd-b8f6-4439-8b83-9fd20cae7ea7,316572,OB2017Tank1,8/10/2017 0:19,22.9,22.9° C,100,,,8/12/2017 8:30,22.6
12a9c26c-dc85-497d-b241-0c06e145e626,316572,OB2017Tank1,8/10/2017 0:09,22.9,22.9° C,100,,,8/12/2017 8:40,22.7
3cbdf67f-a032-4943-bf74-53379ba3582b,316572,OB2017Tank1,8/9/2017 23:59,22.9,22.9° C,100,,,8/12/2017 8:50,22.7
d5893eeb-ce38-404e-a5ba-f90ef71bb172,316572,OB2017Tank1,8/9/2017 23:50,22.9,22.9° C,100,,,8/12/2017 9:00,22.7
17aedfdd-d1f9-4f63-bbb4-a83e100240c1,316572,OB2017Tank1,8/9/2017 23:40,22.9,22.9° C,100,,,8/12/2017 9:10,22.7
7a1e93bf-d14a-4fc9-8056-977ec5f3695f,316572,OB2017Tank1,8/9/2017 23:30,22.8,22.8° C,100,,,8/12/2017 9:19,22.7
3e09df23-837c-4a1c-85f2-20b2693f424d,316572,OB2017Tank1,8/9/2017 23:20,22.8,22.8° C,100,,,8/12/2017 9:29,22.7
6194527a-182c-44ac-8c99-6f23dfe5f0be,316572,OB2017Tank1,8/9/2017 23:10,22.8,22.8° C,100,,,8/12/2017 9:39,22.7
01813d55-f2c6-4f7d-b90e-ac0a42b865e3,316572,OB2017Tank1,8/9/2017 23:00,22.9,22.9° C,100,,,8/12/2017 9:49,22.7
684762d4-8fbd-4ca5-975a-f7205df23dd5,316572,OB2017Tank1,8/9/2017 22:50,22.8,22.8° C,100,,,8/12/2017 9:59,22.7
e5e3a800-a359-4a74-a5a2-6969b4ec2bbd,316572,OB2017Tank1,8/9/2017 22:40,22.8,22.8° C,100,,,8/12/2017 10:09,22.7
eaff6f50-b605-4888-bb40-49b3c2ac85fc,316572,OB2017Tank1,8/9/2017 22:30,22.8,22.8° C,100,,,8/12/2017 10:19,22.8
d74f1dfe-a2ca-4746-8122-2cd06d4add08,316572,OB2017Tank1,8/9/2017 22:20,22.8,22.8° C,100,,,8/12/2017 10:29,22.8
b530bcc2-0247-4efa-9608-b4b0c2cafd5b,316572,OB2017Tank1,8/9/2017 22:10,22.8,22.8° C,100,,,8/12/2017 10:39,22.8
5c78b7b8-c23e-4fa8-a2c0-5b200b34c1b7,316572,OB2017Tank1,8/9/2017 22:01,22.8,22.8° C,100,,,8/12/2017 10:49,22.8
2211d9e4-7266-4e4a-b22b-8dcd9efb18d0,316572,OB2017Tank1,8/9/2017 21:51,22.7,22.7° C,100,,,8/12/2017 10:59,22.8
b28f6b36-7e36-4478-8376-b8e9b24e8276,316572,OB2017Tank1,8/9/2017 21:41,22.8,22.8° C,100,,,8/12/2017 11:08,22.8
d2b74032-1597-43bb-a64e-4b2d56202675,316572,OB2017Tank1,8/9/2017 21:31,22.8,22.8° C,100,,,8/12/2017 11:18,22.8
d6a36dc7-fc60-4f68-9f6a-e1526160a72c,316572,OB2017Tank1,8/9/2017 21:20,22.8,22.8° C,100,,,8/12/2017 11:28,22.8
6eaa01fa-b7b5-47ce-a905-b4cb0e47e451,316572,OB2017Tank1,8/9/2017 21:10,22.8,22.8° C,100,,,8/12/2017 11:38,22.8
4741c62e-33ae-413a-8729-c614585c6fc1,316572,OB2017Tank1,8/9/2017 21:00,22.7,22.7° C,100,,,8/12/2017 11:48,22.8
2dd4194f-a14a-4aa4-990a-e49df3dae0fc,316572,OB2017Tank1,8/9/2017 20:50,22.7,22.7° C,100,,,8/12/2017 11:58,22.8
65dfcc1c-5d8d-4216-bd50-3763d9cd4cbe,316572,OB2017Tank1,8/9/2017 20:40,22.8,22.8° C,100,,,8/12/2017 12:08,22.8
da53bf85-0807-4d09-8af1-7ef622965d28,316572,OB2017Tank1,8/9/2017 20:30,22.7,22.7° C,100,,,8/12/2017 12:18,22.8
19f5f82c-bdc5-42cc-aa39-009c306f0542,316572,OB2017Tank1,8/9/2017 20:20,22.7,22.7° C,100,,,8/12/2017 12:28,22.8
64b3668a-0b6d-41c4-a938-75332577dbe8,316572,OB2017Tank1,8/9/2017 20:10,22.7,22.7° C,100,,,8/12/2017 12:37,22.7
46fe7309-e410-4363-b229-fd2a66f9c5dc,316572,OB2017Tank1,8/9/2017 20:01,22.7,22.7° C,100,,,8/12/2017 12:47,22.8
dcf2d71f-79b5-4c2e-8d54-87b25d61b6c6,316572,OB2017Tank1,8/9/2017 19:51,22.7,22.7° C,100,,,8/12/2017 12:57,22.8
96f508f0-17cc-4b60-8560-bdaeecf45de3,316572,OB2017Tank1,8/9/2017 19:41,22.7,22.7° C,100,,,8/12/2017 13:07,22.8
3c77ea1d-2c64-4844-ac9b-6a732a4a0699,316572,OB2017Tank1,8/9/2017 19:31,22.7,22.7° C,100,,,8/12/2017 13:17,22.7
652c0746-5594-4696-937b-7e2374c6e2de,316572,OB2017Tank1,8/9/2017 19:21,22.6,22.6° C,100,,,8/12/2017 13:27,22.7
1f44e448-9713-445b-9234-bc6951fff310,316572,OB2017Tank1,8/9/2017 19:11,22.6,22.6° C,100,,,8/12/2017 13:37,22.7
b1756623-5e92-4097-bf3d-229e41983a95,316572,OB2017Tank1,8/9/2017 19:01,22.6,22.6° C,100,,,8/12/2017 13:47,22.8
51d69ca9-f680-4d97-805a-903a64dfc5a4,316572,OB2017Tank1,8/9/2017 18:51,22.6,22.6° C,100,,,8/12/2017 13:57,22.7
e9219efb-b64d-4260-a3c3-0525b818a3c1,316572,OB2017Tank1,8/9/2017 18:41,22.6,22.6° C,100,,,8/12/2017 14:07,22.7
b4ff40ef-6785-4bc8-84ea-45a6beb16a74,316572,OB2017Tank1,8/9/2017 18:31,22.5,22.5° C,100,,,8/12/2017 14:17,22.7
2223bdeb-b65c-420f-97fd-8e9b6a68bc3f,316572,OB2017Tank1,8/9/2017 18:21,22.5,22.5° C,100,,,8/12/2017 14:26,22.7
0dc8c6e0-08aa-43a5-9369-267891aad678,316572,OB2017Tank1,8/9/2017 18:12,22.6,22.6° C,100,,,8/12/2017 14:36,22.7
a036c934-1c60-4a11-a1ab-9d6cd335a766,316572,OB2017Tank1,8/9/2017 18:02,22.5,22.5° C,100,,,8/12/2017 14:46,22.6
242b65f1-b582-4c9e-b534-c493490f8ecb,316572,OB2017Tank1,8/9/2017 17:52,22.5,22.5° C,100,,,8/12/2017 14:56,22.6
356e51cd-34a3-4a8e-8c94-95702c290be9,316572,OB2017Tank1,8/9/2017 17:42,22.5,22.5° C,100,,,8/12/2017 15:06,22.6
0b8aba27-6abf-49fa-857d-e8bd0d915a10,316572,OB2017Tank1,8/9/2017 17:32,22.5,22.5° C,100,,,8/12/2017 15:16,22.6
18e7f824-8833-47ab-b36f-e2ad0770aa82,316572,OB2017Tank1,8/9/2017 17:22,22.5,22.5° C,100,,,8/12/2017 15:26,22.6
737f2a04-7be9-41c0-98b1-a66a76d3a524,316572,OB2017Tank1,8/9/2017 17:12,22.5,22.5° C,100,,,8/12/2017 15:36,22.5
dc79ec42-97b9-45ff-b55f-913b315d34af,316572,OB2017Tank1,8/9/2017 17:02,22.5,22.5° C,100,,,8/12/2017 15:46,22.5
85e0a4c8-d928-4f2f-8cd7-115e9c0607bf,316572,OB2017Tank1,8/9/2017 16:52,22.5,22.5° C,100,,,8/12/2017 15:56,22.5
a6242713-2c60-415c-bf99-b4c0843e2b2f,316572,OB2017Tank1,8/9/2017 16:42,22.4,22.4° C,100,,,8/12/2017 16:05,22.4
7e0c726c-fc1e-4bdb-a9fb-6e13a5cbc675,316572,OB2017Tank1,8/9/2017 16:32,22.5,22.5° C,100,,,8/12/2017 16:15,22.4
be9f15e1-7da9-4b0f-bd66-0396fffc3548,316572,OB2017Tank1,8/9/2017 16:23,22.5,22.5° C,100,,,8/12/2017 16:25,22.4
d53ecbbc-4935-49be-9a98-be9652fa84d7,316572,OB2017Tank1,8/9/2017 16:13,22.5,22.5° C,100,,,8/12/2017 16:35,22.4
2229029a-a85f-4889-9ea3-3e68a2fc3999,316572,OB2017Tank1,8/9/2017 16:03,22.5,22.5° C,100,,,8/12/2017 16:45,22.4
1b99e3d3-2a96-4d09-bbc7-73e504da62d1,316572,OB2017Tank1,8/9/2017 15:53,22.5,22.5° C,100,,,8/12/2017 16:55,22.4
9c7292c5-a80f-4801-9453-4034b86007fb,316572,OB2017Tank1,8/9/2017 15:43,22.5,22.5° C,100,,,8/12/2017 17:05,22.4
6e90f5bc-8152-4615-ac74-dde65a73b024,316572,OB2017Tank1,8/9/2017 15:33,22.4,22.4° C,100,,,8/12/2017 17:15,22.4
ac3ddc83-6806-4ffd-90fc-33fdbcd9c88f,316572,OB2017Tank1,8/9/2017 15:23,22.4,22.4° C,100,,,8/12/2017 17:25,22.3
0c114f79-8836-4aa2-abca-c0eb61555921,316572,OB2017Tank1,8/9/2017 15:13,22.4,22.4° C,100,,,8/12/2017 17:35,22.3
81d536dc-7d19-4cdb-8235-2129ff666c7e,316572,OB2017Tank1,8/9/2017 15:03,22.4,22.4° C,100,,,8/12/2017 17:45,22.3
50596c5c-dc42-4dd1-8697-78541aef75fc,316572,OB2017Tank1,8/9/2017 14:53,22.5,22.5° C,100,,,8/12/2017 17:55,22.3
3f6106a9-4ad2-4b45-af45-513d24c0ac52,316572,OB2017Tank1,8/9/2017 14:43,22.5,22.5° C,100,,,8/12/2017 18:04,22.3
00df16c8-e508-45b8-91ca-8a6a6105d68e,316572,OB2017Tank1,8/9/2017 14:34,22.4,22.4° C,100,,,8/12/2017 18:14,22.3
434f8746-29c6-479e-8cde-e5a7e5e8124c,316572,OB2017Tank1,8/9/2017 14:24,22.4,22.4° C,100,,,8/12/2017 18:24,22.3
2d62f55f-54ec-41c1-a227-b5bdca1faa3b,316572,OB2017Tank1,8/9/2017 14:14,22.5,22.5° C,100,,,8/12/2017 18:34,22.3
11ed84c2-76cc-47ee-91af-0e416ba3d8b0,316572,OB2017Tank1,8/9/2017 14:04,22.5,22.5° C,100,,,8/12/2017 18:44,22.3
0bc34223-20c0-4d91-a19f-6844933f4e58,316572,OB2017Tank1,8/9/2017 13:54,22.4,22.4° C,100,,,8/12/2017 18:54,22.3
a8fccd2f-8d06-4e64-b27e-3856699ca179,316572,OB2017Tank1,8/9/2017 13:44,22.5,22.5° C,100,,,8/12/2017 19:04,22.3
863bfb48-ed08-4a7e-b994-1214119b1e49,316572,OB2017Tank1,8/9/2017 13:34,22.5,22.5° C,100,,,8/12/2017 19:14,22.3
5be61e9f-7e18-4a57-b14e-f87ef81ac989,316572,OB2017Tank1,8/9/2017 13:24,22.5,22.5° C,100,,,8/12/2017 19:24,22.4
9cbee1f0-e6ba-4f92-ae4d-80122d761def,316572,OB2017Tank1,8/9/2017 13:14,22.5,22.5° C,100,,,8/12/2017 19:34,22.4
c8c1abe5-5a9b-43f0-80b8-b260a53fd28e,316572,OB2017Tank1,8/9/2017 13:04,22.5,22.5° C,100,,,8/12/2017 19:44,22.4
c44e6cc1-3601-4b3d-b4a1-c9591bccd71f,316572,OB2017Tank1,8/9/2017 12:54,22.5,22.5° C,100,,,8/12/2017 19:54,22.3
e2b95395-8cb3-4029-9dad-3d6dd4fb843f,316572,OB2017Tank1,8/9/2017 12:45,22.5,22.5° C,100,,,8/12/2017 20:03,22.4
d854793a-8c07-4f5e-8b4c-d57e276e160d,316572,OB2017Tank1,8/9/2017 12:35,22.6,22.6° C,100,,,8/12/2017 20:13,22.4
dbb82028-6456-429d-9c68-6989533b1928,316572,OB2017Tank1,8/9/2017 12:25,22.6,22.6° C,100,,,8/12/2017 20:23,22.4
52cbaa32-d794-4939-a7d9-0a44696169e6,316572,OB2017Tank1,8/9/2017 12:15,22.6,22.6° C,100,,,8/12/2017 20:33,22.4
9964d431-1e52-4f88-a3ff-c70d6935d575,316572,OB2017Tank1,8/9/2017 12:05,22.5,22.5° C,100,,,8/12/2017 20:43,22.4
f5e8ce8a-38a9-4293-a14a-c1931540600d,316572,OB2017Tank1,8/9/2017 11:55,22.6,22.6° C,100,,,8/12/2017 20:53,22.4
f28c714a-ee98-4c14-8dfa-96e4abdcce19,316572,OB2017Tank1,8/9/2017 11:45,22.6,22.6° C,100,,,8/12/2017 21:03,22.4
4443b64b-33d1-4c13-82bf-03a83506921f,316572,OB2017Tank1,8/9/2017 11:35,22.6,22.6° C,100,,,8/12/2017 21:13,22.4
1a9c2ad0-0f3d-40b2-a767-c0646031844c,316572,OB2017Tank1,8/9/2017 11:25,22.6,22.6° C,100,,,8/12/2017 21:23,22.4
0fb56653-7211-4251-8cf9-f1e2c546fa48,316572,OB2017Tank1,8/9/2017 11:15,22.5,22.5° C,100,,,8/12/2017 21:33,22.4
c6923402-b69e-4ec2-a3f5-c0b232219ae3,316572,OB2017Tank1,8/9/2017 11:05,22.6,22.6° C,100,,,8/12/2017 21:42,22.4
3d4ec48d-6cd5-4816-8e6f-9d86bdad7f39,316572,OB2017Tank1,8/9/2017 10:55,22.6,22.6° C,100,,,8/12/2017 21:52,22.5
80c55b65-086f-4d8b-9b1d-1893594dcc19,316572,OB2017Tank1,8/9/2017 10:46,22.5,22.5° C,100,,,8/12/2017 22:02,22.4
bef456ef-cd28-40ed-a106-898c38e2111a,316572,OB2017Tank1,8/9/2017 10:36,22.5,22.5° C,100,,,8/12/2017 22:12,22.5
0b92e498-e0d6-4904-95d3-e9b53afc4d1e,316572,OB2017Tank1,8/9/2017 10:26,22.5,22.5° C,100,,,8/12/2017 22:22,22.5
8b3b707e-0774-4009-a4d5-ff4d9831ec6a,316572,OB2017Tank1,8/9/2017 10:16,22.5,22.5° C,100,,,8/12/2017 22:32,22.5
af104bc1-c465-4d25-993f-2c8b1715cf36,316572,OB2017Tank1,8/9/2017 10:06,22.6,22.6° C,100,,,8/12/2017 22:42,22.5
7914b49e-a84e-41a8-9ea7-402c9966f5e1,316572,OB2017Tank1,8/9/2017 9:56,22.5,22.5° C,100,,,8/12/2017 22:52,22.5
3ec5785d-b3c1-41f9-b79a-33bf0c519619,316572,OB2017Tank1,8/9/2017 9:46,22.5,22.5° C,100,,,8/12/2017 23:02,22.5
65892919-0e36-4831-92d9-9609866b366b,316572,OB2017Tank1,8/9/2017 9:36,22.5,22.5° C,100,,,8/12/2017 23:12,22.5
dd2e6dd1-006d-4a95-9004-18355a075545,316572,OB2017Tank1,8/9/2017 9:26,22.5,22.5° C,100,,,8/12/2017 23:22,22.5
e33f7cda-69e4-403f-b287-7b62570f0964,316572,OB2017Tank1,8/9/2017 9:16,22.5,22.5° C,100,,,8/12/2017 23:32,22.5
b4b23f2f-ece6-4110-9a3a-38536a5132ad,316572,OB2017Tank1,8/9/2017 9:07,22.5,22.5° C,100,,,8/12/2017 23:41,22.5
ab9df6a8-2351-46b2-ace5-d08f7d9562cd,316572,OB2017Tank1,8/9/2017 8:57,22.5,22.5° C,100,,,8/12/2017 23:51,22.5
76d1e691-66ad-4b87-8059-adcbd33f61cc,316572,OB2017Tank1,8/9/2017 8:47,22.5,22.5° C,100,,,8/13/2017 0:01,22.5
e58148a6-ae2a-4c1c-9866-d1099785fce0,316572,OB2017Tank1,8/9/2017 8:37,22.5,22.5° C,100,,,8/13/2017 0:11,22.5
2429760d-74f1-4dbf-be94-642d9c02e51e,316572,OB2017Tank1,8/9/2017 8:27,22.5,22.5° C,100,,,8/13/2017 0:21,22.4
6e465638-5a30-4813-85fa-2a8f4e27b55c,316572,OB2017Tank1,8/9/2017 8:17,22.5,22.5° C,100,,,8/13/2017 0:31,22.4
da8d7f4e-08bb-4aa0-8d26-bd73aab8a4b0,316572,OB2017Tank1,8/9/2017 8:07,22.5,22.5° C,100,,,8/13/2017 0:41,22.4
72e40de0-cece-4211-8b61-b8376ea9da61,316572,OB2017Tank1,8/9/2017 7:57,22.4,22.4° C,100,,,8/13/2017 0:51,22.4
dd5c3144-ce33-4ac2-b129-8da573e5e233,316572,OB2017Tank1,8/9/2017 7:47,22.5,22.5° C,100,,,8/13/2017 1:01,22.5
6a0eb8a3-cfa0-4eab-987c-fc5e91914eed,316572,OB2017Tank1,8/9/2017 7:38,22.4,22.4° C,100,,,8/13/2017 1:11,22.5
65458b40-99a0-493d-8ad4-fe67e8786db8,316572,OB2017Tank1,8/9/2017 7:28,22.4,22.4° C,100,,,8/13/2017 1:21,22.5
6f317297-0c7a-4be2-9c4f-384342d1cd2c,316572,OB2017Tank1,8/9/2017 7:18,22.4,22.4° C,100,,,8/13/2017 1:30,22.5
152f2f66-a0c3-4c37-bb24-f696f4ce8612,316572,OB2017Tank1,8/9/2017 7:08,22.4,22.4° C,100,,,8/13/2017 1:40,22.5
7002cb29-2b26-412b-ada3-886a59d8c708,316572,OB2017Tank1,8/9/2017 6:58,22.4,22.4° C,100,,,8/13/2017 1:50,22.6
cba1231d-ad3f-4673-80eb-3260c97c8312,316572,OB2017Tank1,8/9/2017 6:48,22.4,22.4° C,100,,,8/13/2017 2:00,22.5
01e1e1b8-5cab-4760-b748-09bf488911e6,316572,OB2017Tank1,8/9/2017 6:38,22.4,22.4° C,100,,,8/13/2017 2:10,22.5
6c36d4e1-0251-48b6-a8e6-cf299f62233a,316572,OB2017Tank1,8/9/2017 6:28,22.4,22.4° C,100,,,8/13/2017 2:20,22.5
811bba3a-b956-4f9f-8df6-9ce2638f1fa8,316572,OB2017Tank1,8/9/2017 6:18,22.4,22.4° C,100,,,8/13/2017 2:30,22.5
d959d78d-6efa-4e69-8fec-a7c1bd2841d9,316572,OB2017Tank1,8/9/2017 6:08,22.4,22.4° C,100,,,8/13/2017 2:40,22.6
ff1a7186-7bee-4ef3-bb2a-5859f1f71120,316572,OB2017Tank1,8/9/2017 5:58,22.4,22.4° C,100,,,8/13/2017 2:50,22.6
3decc98c-18fc-4a00-8d4f-ea6657274982,316572,OB2017Tank1,8/9/2017 5:49,22.4,22.4° C,100,,,8/13/2017 3:00,22.5
450abdb3-e191-42f0-a38c-f07217e65e66,316572,OB2017Tank1,8/9/2017 5:39,22.4,22.4° C,100,,,8/13/2017 3:10,22.6
bfbf0367-3b89-4833-a372-30fef21e6c3a,316572,OB2017Tank1,8/9/2017 5:29,22.4,22.4° C,100,,,8/13/2017 3:19,22.5
440c3db8-96bf-4c1d-a41c-1e933eb2b207,316572,OB2017Tank1,8/9/2017 5:19,22.4,22.4° C,100,,,8/13/2017 3:29,22.6
4660f66f-c738-4a39-a324-d4479dddd4d6,316572,OB2017Tank1,8/9/2017 5:09,22.4,22.4° C,100,,,8/13/2017 3:39,22.5
0cc077b6-bea8-4d2a-bedf-f5c3288a7b52,316572,OB2017Tank1,8/9/2017 4:59,22.4,22.4° C,100,,,8/13/2017 3:49,22.5
aa6989ef-a54a-4e99-ba5d-40c3e513ede3,316572,OB2017Tank1,8/9/2017 4:49,22.4,22.4° C,100,,,8/13/2017 3:59,22.5
